"Anger","Fear","Joy","Sadness"
"0.328","0.408","0.31","0.379"
"0.381","0.564","0.216","0.651"
"0.506","0.559","0.192","0.664"
"0.286","0.283","0.546","0.315"
"0.609","0.593","0.157","0.63"
"0.473","0.41","0.318","0.506"
"0.401","0.677","0.416","0.544"
"0.504","0.455","0.228","0.543"
"0.469","0.647","0.236","0.487"
"0.575","0.523","0.199","0.496"
"0.615","0.753","0.152","0.727"
"0.427","0.67","0.201","0.601"
"0.43","0.561","0.406","0.596"
"0.52","0.56","0.356","0.466"
"0.363","0.453","0.233","0.466"
"0.602","0.668","0.167","0.847"
"0.243","0.399","0.577","0.326"
"0.469","0.665","0.38","0.613"
"0.538","0.625","0.095","0.632"
"0.262","0.26","0.48","0.324"
"0.188","0.186","0.489","0.326"
"0.43","0.55","0.284","0.61"
"0.435","0.587","0.258","0.635"
"0.45","0.696","0.229","0.724"
"0.479","0.665","0.154","0.713"
"0.301","0.337","0.525","0.335"
"0.552","0.752","0.146","0.841"
"0.47","0.486","0.368","0.446"
"0.322","0.441","0.356","0.398"
"0.583","0.607","0.259","0.62"
"0.383","0.535","0.328","0.474"
"0.41","0.678","0.24","0.778"
"0.405","0.434","0.301","0.561"
"0.317","0.311","0.378","0.318"
"0.552","0.645","0.238","0.645"
"0.433","0.415","0.353","0.391"
"0.336","0.404","0.364","0.373"
"0.456","0.641","0.256","0.614"
"0.501","0.63","0.205","0.593"
"0.378","0.313","0.374","0.397"
"0.47","0.573","0.226","0.609"
"0.188","0.202","0.579","0.242"
"0.21","0.315","0.591","0.288"
"0.514","0.506","0.155","0.492"
"0.248","0.376","0.574","0.31"
"0.368","0.385","0.248","0.428"
"0.461","0.512","0.237","0.512"
"0.522","0.677","0.112","0.764"
"0.433","0.455","0.433","0.438"
"0.244","0.374","0.71","0.312"
"0.478","0.492","0.389","0.559"
"0.43","0.518","0.188","0.496"
"0.322","0.343","0.512","0.307"
"0.434","0.511","0.237","0.663"
"0.494","0.679","0.232","0.611"
"0.748","0.668","0.065","0.72"
"0.382","0.458","0.28","0.495"
"0.499","0.617","0.329","0.628"
"0.427","0.618","0.224","0.702"
"0.678","0.501","0.148","0.613"
"0.273","0.23","0.534","0.294"
"0.446","0.589","0.246","0.455"
"0.354","0.56","0.342","0.5"
"0.428","0.545","0.286","0.463"
"0.371","0.372","0.283","0.387"
"0.334","0.37","0.366","0.364"
"0.488","0.504","0.247","0.586"
"0.312","0.295","0.556","0.292"
"0.388","0.45","0.403","0.401"
"0.305","0.324","0.534","0.318"
"0.432","0.686","0.072","0.694"
"0.356","0.476","0.341","0.482"
"0.536","0.545","0.204","0.468"
"0.306","0.165","0.582","0.237"
"0.42","0.471","0.326","0.455"
"0.479","0.609","0.19","0.676"
"0.57","0.589","0.144","0.616"
"0.418","0.292","0.275","0.392"
"0.348","0.298","0.398","0.433"
"0.521","0.591","0.333","0.621"
"0.415","0.514","0.319","0.521"
"0.309","0.437","0.373","0.48"
"0.244","0.235","0.601","0.282"
"0.695","0.635","0.144","0.828"
"0.661","0.63","0.154","0.651"
"0.58","0.658","0.138","0.626"
"0.231","0.34","0.608","0.188"
"0.31","0.426","0.357","0.359"
"0.328","0.289","0.552","0.258"
"0.302","0.252","0.661","0.196"
"0.462","0.557","0.324","0.525"
"0.431","0.564","0.26","0.565"
"0.38","0.43","0.232","0.441"
"0.343","0.386","0.471","0.343"
"0.398","0.456","0.484","0.427"
"0.236","0.15","0.566","0.285"
"0.231","0.173","0.621","0.278"
"0.25","0.375","0.461","0.329"
"0.356","0.422","0.347","0.44"
"0.537","0.609","0.189","0.724"
"0.342","0.397","0.468","0.412"
"0.491","0.676","0.321","0.544"
"0.295","0.193","0.658","0.311"
"0.526","0.597","0.224","0.613"
"0.334","0.402","0.463","0.382"
"0.58","0.597","0.137","0.597"
"0.491","0.729","0.143","0.893"
"0.53","0.477","0.151","0.501"
"0.219","0.221","0.472","0.244"
"0.164","0.08","0.63","0.183"
"0.212","0.245","0.674","0.232"
"0.362","0.313","0.371","0.406"
"0.561","0.764","0.133","0.595"
"0.558","0.638","0.205","0.575"
"0.388","0.532","0.288","0.506"
"0.405","0.38","0.37","0.378"
"0.615","0.657","0.076","0.613"
"0.418","0.586","0.298","0.707"
"0.344","0.366","0.54","0.319"
"0.249","0.304","0.506","0.252"
"0.599","0.781","0.215","0.762"
"0.509","0.593","0.25","0.587"
"0.588","0.605","0.112","0.691"
"0.422","0.514","0.199","0.614"
"0.372","0.517","0.358","0.407"
"0.262","0.298","0.563","0.382"
"0.57","0.583","0.179","0.62"
"0.367","0.351","0.241","0.415"
"0.458","0.568","0.394","0.625"
"0.34","0.411","0.312","0.405"
"0.491","0.453","0.193","0.599"
"0.356","0.452","0.424","0.53"
"0.391","0.409","0.325","0.426"
"0.648","0.49","0.219","0.491"
"0.5","0.585","0.206","0.568"
"0.728","0.645","0.182","0.683"
"0.388","0.491","0.303","0.522"
"0.447","0.493","0.363","0.473"
"0.369","0.443","0.414","0.424"
"0.636","0.568","0.243","0.688"
"0.543","0.541","0.278","0.501"
"0.378","0.421","0.416","0.415"
"0.586","0.589","0.16","0.727"
"0.328","0.286","0.574","0.243"
"0.269","0.432","0.4","0.399"
"0.641","0.732","0.083","0.91"
"0.545","0.731","0.117","0.775"
"0.452","0.435","0.37","0.438"
"0.445","0.604","0.332","0.451"
"0.346","0.309","0.312","0.44"
"0.433","0.605","0.276","0.66"
"0.461","0.594","0.322","0.46"
"0.602","0.606","0.081","0.616"
"0.4","0.614","0.369","0.451"
"0.516","0.628","0.186","0.576"
"0.302","0.305","0.51","0.379"
"0.485","0.617","0.225","0.575"
"0.447","0.673","0.254","0.633"
"0.275","0.493","0.51","0.304"
"0.313","0.402","0.472","0.481"
"0.098","0.142","0.743","0.179"
"0.63","0.836","0.081","0.79"
"0.495","0.65","0.18","0.655"
"0.467","0.439","0.218","0.433"
"0.464","0.435","0.45","0.479"
"0.397","0.442","0.286","0.544"
"0.426","0.491","0.405","0.395"
"0.196","0.14","0.702","0.25"
"0.188","0.221","0.707","0.247"
"0.448","0.457","0.145","0.46"
"0.397","0.614","0.343","0.558"
"0.522","0.561","0.201","0.782"
"0.216","0.266","0.627","0.28"
"0.421","0.386","0.359","0.451"
"0.342","0.393","0.443","0.429"
"0.504","0.784","0.21","0.805"
"0.198","0.264","0.518","0.329"
"0.258","0.302","0.601","0.264"
"0.473","0.608","0.151","0.696"
"0.485","0.54","0.3","0.597"
"0.526","0.645","0.189","0.658"
"0.338","0.383","0.43","0.333"
"0.378","0.478","0.311","0.409"
"0.387","0.396","0.585","0.3"
"0.265","0.307","0.559","0.359"
"0.456","0.438","0.269","0.444"
"0.459","0.824","0.392","0.648"
"0.162","0.146","0.592","0.262"
"0.395","0.81","0.274","0.644"
"0.421","0.396","0.196","0.419"
"0.316","0.326","0.603","0.454"
"0.341","0.406","0.324","0.384"
"0.372","0.694","0.34","0.507"
"0.469","0.567","0.084","0.745"
"0.421","0.663","0.19","0.673"
"0.604","0.677","0.18","0.708"
"0.288","0.468","0.644","0.309"
"0.691","0.736","0.168","0.834"
"0.337","0.442","0.407","0.368"
"0.203","0.163","0.596","0.28"
"0.508","0.607","0.148","0.728"
"0.087","0.196","0.721","0.208"
"0.536","0.606","0.15","0.634"
"0.43","0.581","0.222","0.626"
"0.564","0.706","0.275","0.722"
"0.308","0.442","0.516","0.378"
"0.414","0.536","0.222","0.665"
"0.598","0.755","0.148","0.635"
"0.317","0.494","0.279","0.5"
"0.138","0.269","0.728","0.166"
"0.307","0.232","0.391","0.277"
"0.31","0.348","0.433","0.366"
"0.278","0.446","0.476","0.294"
"0.222","0.158","0.572","0.201"
"0.344","0.28","0.567","0.334"
"0.461","0.464","0.325","0.499"
"0.462","0.715","0.411","0.548"
"0.4","0.528","0.535","0.457"
"0.394","0.4","0.334","0.385"
"0.6","0.733","0.117","0.85"
"0.423","0.631","0.355","0.619"
"0.435","0.467","0.251","0.516"
"0.436","0.61","0.216","0.527"
"0.452","0.526","0.212","0.461"
"0.368","0.393","0.35","0.454"
"0.358","0.47","0.448","0.468"
"0.547","0.809","0.119","0.712"
"0.152","0.261","0.609","0.266"
"0.519","0.769","0.193","0.658"
"0.427","0.52","0.399","0.544"
"0.572","0.524","0.277","0.493"
"0.574","0.716","0.107","0.718"
"0.405","0.287","0.438","0.415"
"0.686","0.552","0.093","0.561"
"0.438","0.397","0.303","0.439"
"0.64","0.781","0.296","0.746"
"0.289","0.323","0.425","0.405"
"0.364","0.366","0.413","0.419"
"0.19","0.521","0.468","0.351"
"0.263","0.218","0.711","0.239"
"0.295","0.309","0.335","0.329"
"0.27","0.28","0.338","0.351"
"0.266","0.234","0.397","0.349"
"0.338","0.485","0.443","0.466"
"0.445","0.668","0.155","0.638"
"0.418","0.521","0.225","0.491"
"0.669","0.829","0.08","0.919"
"0.358","0.271","0.445","0.294"
"0.615","0.526","0.299","0.627"
"0.655","0.743","0.096","0.821"
"0.297","0.392","0.31","0.34"
"0.528","0.717","0.098","0.804"
"0.512","0.707","0.302","0.533"
"0.376","0.484","0.347","0.485"
"0.437","0.748","0.331","0.481"
"0.055","0.169","0.743","0.223"
"0.509","0.477","0.328","0.513"
"0.414","0.545","0.409","0.515"
"0.543","0.776","0.202","0.693"
"0.438","0.593","0.299","0.556"
"0.721","0.713","0.16","0.827"
"0.428","0.498","0.26","0.545"
"0.534","0.713","0.154","0.767"
"0.454","0.674","0.246","0.575"
"0.391","0.285","0.274","0.435"
"0.358","0.552","0.347","0.579"
"0.487","0.516","0.273","0.487"
"0.539","0.58","0.257","0.626"
"0.434","0.399","0.401","0.463"
"0.459","0.509","0.323","0.5"
"0.34","0.427","0.45","0.4"
"0.474","0.624","0.373","0.643"
"0.534","0.724","0.188","0.72"
"0.67","0.637","0.037","0.762"
"0.37","0.44","0.294","0.505"
"0.295","0.371","0.547","0.391"
"0.559","0.597","0.213","0.525"
"0.232","0.436","0.317","0.361"
"0.584","0.719","0.076","0.707"
"0.373","0.464","0.485","0.372"
"0.528","0.43","0.445","0.399"
"0.512","0.508","0.151","0.588"
"0.389","0.404","0.352","0.379"
"0.313","0.476","0.58","0.388"
"0.495","0.501","0.32","0.488"
"0.514","0.466","0.126","0.493"
"0.486","0.43","0.234","0.458"
"0.605","0.551","0.117","0.653"
"0.386","0.556","0.226","0.518"
"0.347","0.443","0.43","0.434"
"0.53","0.668","0.354","0.522"
"0.462","0.535","0.209","0.512"
"0.454","0.702","0.193","0.572"
"0.379","0.383","0.466","0.351"
"0.254","0.211","0.559","0.304"
"0.298","0.34","0.574","0.388"
"0.389","0.385","0.242","0.462"
"0.449","0.555","0.193","0.675"
"0.447","0.504","0.224","0.556"
"0.491","0.434","0.274","0.528"
"0.393","0.571","0.217","0.581"
"0.255","0.261","0.518","0.271"
"0.44","0.575","0.296","0.565"
"0.421","0.466","0.225","0.571"
"0.19","0.258","0.585","0.372"
"0.379","0.488","0.395","0.449"
"0.532","0.622","0.138","0.749"
"0.541","0.511","0.175","0.72"
"0.523","0.529","0.28","0.553"
"0.258","0.103","0.579","0.27"
"0.391","0.684","0.35","0.484"
"0.364","0.332","0.274","0.523"
"0.515","0.553","0.238","0.631"
"0.38","0.601","0.278","0.64"
"0.335","0.318","0.442","0.262"
"0.332","0.3","0.514","0.34"
"0.27","0.365","0.444","0.312"
"0.594","0.772","0.167","0.719"
"0.425","0.553","0.254","0.412"
"0.438","0.349","0.343","0.437"
"0.229","0.189","0.54","0.268"
"0.397","0.441","0.243","0.412"
"0.551","0.576","0.168","0.542"
"0.499","0.548","0.3","0.583"
"0.233","0.344","0.547","0.341"
"0.582","0.758","0.207","0.7"
"0.38","0.523","0.389","0.584"
"0.472","0.545","0.242","0.499"
"0.282","0.519","0.385","0.503"
"0.258","0.273","0.605","0.272"
"0.479","0.55","0.185","0.56"
"0.379","0.382","0.408","0.266"
"0.376","0.567","0.322","0.537"
"0.331","0.417","0.476","0.453"
"0.5","0.546","0.281","0.495"
"0.338","0.303","0.43","0.325"
"0.214","0.274","0.557","0.29"
"0.537","0.79","0.261","0.853"
"0.494","0.615","0.165","0.63"
"0.398","0.632","0.215","0.477"
"0.453","0.583","0.39","0.604"
"0.507","0.704","0.246","0.639"
"0.311","0.401","0.481","0.375"
"0.525","0.726","0.25","0.727"
"0.485","0.555","0.322","0.51"
"0.539","0.777","0.255","0.734"
"0.497","0.832","0.307","0.689"
"0.488","0.553","0.402","0.616"
"0.153","0.166","0.601","0.34"
"0.547","0.747","0.196","0.753"
"0.409","0.49","0.278","0.381"
"0.515","0.553","0.189","0.575"
"0.465","0.592","0.374","0.533"
"0.323","0.344","0.524","0.352"
"0.708","0.662","0.101","0.703"
"0.604","0.688","0.163","0.672"
"0.158","0.193","0.688","0.323"
"0.466","0.576","0.172","0.55"
"0.483","0.492","0.208","0.549"
"0.552","0.632","0.177","0.634"
"0.36","0.44","0.263","0.428"
"0.488","0.677","0.129","0.626"
"0.522","0.594","0.202","0.572"
"0.313","0.259","0.663","0.284"
"0.636","0.805","0.307","0.667"
"0.492","0.474","0.309","0.537"
"0.382","0.449","0.238","0.569"
"0.529","0.46","0.324","0.561"
"0.296","0.343","0.577","0.384"
"0.406","0.616","0.377","0.587"
"0.333","0.245","0.488","0.268"
"0.234","0.316","0.563","0.22"
"0.513","0.683","0.157","0.771"
"0.384","0.442","0.41","0.395"
"0.517","0.549","0.105","0.559"
"0.799","0.647","0.257","0.671"
"0.527","0.505","0.276","0.528"
"0.598","0.635","0.207","0.674"
"0.334","0.356","0.304","0.498"
"0.23","0.473","0.596","0.283"
"0.512","0.589","0.272","0.556"
"0.371","0.445","0.431","0.462"
"0.554","0.628","0.353","0.632"
"0.186","0.072","0.626","0.269"
"0.417","0.439","0.265","0.478"
"0.548","0.648","0.248","0.74"
"0.227","0.279","0.407","0.289"
"0.347","0.511","0.348","0.433"
"0.398","0.585","0.313","0.588"
"0.322","0.418","0.423","0.558"
"0.454","0.567","0.219","0.554"
"0.438","0.562","0.265","0.555"
"0.262","0.286","0.552","0.256"
"0.488","0.568","0.11","0.532"
"0.55","0.678","0.103","0.858"
"0.257","0.273","0.677","0.248"
"0.399","0.434","0.305","0.448"
"0.325","0.498","0.41","0.471"
"0.531","0.474","0.213","0.567"
"0.371","0.525","0.297","0.494"
"0.493","0.674","0.232","0.687"
"0.414","0.71","0.18","0.617"
"0.496","0.584","0.152","0.571"
"0.347","0.393","0.362","0.353"
"0.465","0.651","0.196","0.675"
"0.468","0.511","0.316","0.48"
"0.306","0.285","0.346","0.362"
"0.501","0.528","0.31","0.52"
"0.281","0.359","0.61","0.313"
"0.623","0.705","0.139","0.841"
"0.35","0.492","0.42","0.509"
"0.353","0.702","0.378","0.421"
"0.38","0.447","0.311","0.444"
"0.302","0.416","0.432","0.406"
"0.396","0.579","0.189","0.486"
"0.443","0.553","0.148","0.475"
"0.52","0.717","0.233","0.683"
"0.252","0.33","0.829","0.281"
"0.269","0.25","0.454","0.375"
"0.402","0.495","0.251","0.531"
"0.382","0.376","0.447","0.41"
"0.339","0.588","0.297","0.491"
"0.488","0.559","0.205","0.521"
"0.448","0.566","0.306","0.567"
"0.532","0.755","0.27","0.751"
"0.55","0.563","0.304","0.507"
"0.25","0.34","0.493","0.358"
"0.785","0.54","0.151","0.681"
"0.396","0.505","0.193","0.467"
"0.432","0.485","0.1","0.649"
"0.372","0.622","0.414","0.501"
"0.587","0.788","0.312","0.821"
"0.362","0.356","0.373","0.328"
"0.181","0.24","0.606","0.191"
"0.33","0.356","0.493","0.327"
"0.343","0.527","0.387","0.513"
"0.71","0.607","0.069","0.641"
"0.418","0.691","0.225","0.54"
"0.304","0.305","0.666","0.205"
"0.342","0.304","0.387","0.331"
"0.361","0.328","0.583","0.316"
"0.245","0.435","0.488","0.322"
"0.429","0.505","0.204","0.577"
"0.54","0.48","0.34","0.505"
"0.527","0.751","0.288","0.597"
"0.477","0.645","0.335","0.566"
"0.556","0.587","0.308","0.575"
"0.472","0.673","0.216","0.636"
"0.428","0.63","0.177","0.702"
"0.478","0.634","0.266","0.771"
"0.389","0.466","0.371","0.528"
"0.584","0.755","0.135","0.677"
"0.408","0.49","0.179","0.496"
"0.782","0.618","0.106","0.656"
"0.342","0.344","0.419","0.315"
"0.531","0.654","0.173","0.557"
"0.507","0.535","0.21","0.64"
"0.52","0.658","0.215","0.707"
"0.566","0.453","0.162","0.564"
"0.429","0.528","0.386","0.456"
"0.565","0.72","0.25","0.536"
"0.404","0.639","0.155","0.662"
"0.416","0.55","0.31","0.471"
"0.538","0.614","0.167","0.736"
"0.41","0.524","0.236","0.461"
"0.325","0.204","0.371","0.312"
"0.582","0.842","0.256","0.724"
"0.639","0.626","0.177","0.712"
"0.296","0.518","0.538","0.317"
"0.44","0.436","0.32","0.38"
"0.324","0.421","0.404","0.376"
"0.4","0.382","0.483","0.416"
"0.2","0.229","0.741","0.25"
"0.19","0.215","0.584","0.282"
"0.206","0.338","0.558","0.413"
"0.438","0.657","0.215","0.631"
"0.478","0.627","0.276","0.594"
"0.482","0.689","0.313","0.61"
"0.473","0.499","0.239","0.538"
"0.582","0.556","0.122","0.703"
"0.506","0.584","0.197","0.574"
"0.306","0.397","0.569","0.306"
"0.503","0.616","0.286","0.506"
"0.62","0.67","0.089","0.616"
"0.312","0.267","0.526","0.27"
"0.566","0.552","0.209","0.558"
"0.643","0.639","0.234","0.648"
"0.445","0.605","0.339","0.474"
"0.566","0.602","0.264","0.707"
"0.544","0.628","0.194","0.718"
"0.59","0.586","0.235","0.658"
"0.243","0.313","0.503","0.342"
"0.442","0.614","0.299","0.526"
"0.441","0.687","0.4","0.592"
"0.711","0.614","0.31","0.668"
"0.31","0.288","0.521","0.329"
"0.457","0.521","0.374","0.486"
"0.649","0.664","0.188","0.811"
"0.178","0.293","0.692","0.254"
"0.394","0.515","0.358","0.55"
"0.212","0.176","0.603","0.318"
"0.361","0.444","0.365","0.522"
"0.187","0.352","0.612","0.381"
"0.528","0.521","0.185","0.528"
"0.364","0.415","0.348","0.462"
"0.326","0.417","0.426","0.347"
"0.585","0.728","0.174","0.828"
"0.327","0.279","0.342","0.389"
"0.338","0.349","0.573","0.223"
"0.377","0.317","0.481","0.334"
"0.473","0.571","0.352","0.552"
"0.562","0.685","0.235","0.726"
"0.351","0.414","0.316","0.439"
"0.253","0.307","0.508","0.268"
"0.409","0.37","0.498","0.42"
"0.431","0.472","0.253","0.484"
"0.54","0.522","0.116","0.702"
"0.479","0.474","0.371","0.45"
"0.464","0.29","0.202","0.436"
"0.218","0.273","0.688","0.263"
"0.56","0.6","0.259","0.536"
"0.382","0.551","0.287","0.483"
"0.586","0.712","0.222","0.755"
"0.281","0.208","0.548","0.278"
"0.566","0.52","0.313","0.53"
"0.4","0.43","0.353","0.413"
"0.482","0.288","0.235","0.597"
"0.572","0.584","0.225","0.598"
"0.366","0.466","0.286","0.468"
"0.488","0.4","0.185","0.491"
"0.162","0.252","0.748","0.213"
"0.492","0.665","0.235","0.631"
"0.366","0.483","0.537","0.332"
"0.65","0.661","0.196","0.658"
"0.271","0.24","0.336","0.268"
"0.43","0.403","0.244","0.472"
"0.512","0.687","0.254","0.6"
"0.484","0.611","0.27","0.535"
"0.216","0.276","0.537","0.349"
"0.384","0.488","0.433","0.549"
"0.597","0.524","0.038","0.597"
"0.41","0.455","0.265","0.462"
"0.411","0.5","0.191","0.487"
"0.419","0.429","0.368","0.43"
"0.471","0.637","0.316","0.471"
"0.281","0.374","0.52","0.394"
"0.367","0.499","0.401","0.493"
"0.336","0.393","0.529","0.429"
"0.324","0.196","0.626","0.238"
"0.66","0.538","0.248","0.719"
"0.468","0.507","0.261","0.519"
"0.239","0.247","0.549","0.223"
"0.464","0.534","0.392","0.592"
"0.205","0.252","0.664","0.321"
"0.375","0.457","0.418","0.543"
"0.405","0.531","0.271","0.437"
"0.484","0.631","0.282","0.529"
"0.369","0.617","0.429","0.402"
"0.427","0.626","0.286","0.552"
"0.549","0.487","0.194","0.65"
"0.259","0.288","0.559","0.334"
"0.512","0.577","0.373","0.598"
"0.61","0.634","0.154","0.612"
"0.437","0.681","0.138","0.722"
"0.615","0.772","0.137","0.792"
"0.543","0.603","0.312","0.535"
"0.433","0.439","0.235","0.538"
"0.355","0.368","0.367","0.347"
"0.326","0.328","0.303","0.356"
"0.308","0.263","0.685","0.316"
"0.447","0.602","0.216","0.624"
"0.277","0.376","0.529","0.459"
"0.456","0.706","0.269","0.521"
"0.218","0.244","0.534","0.272"
"0.506","0.606","0.205","0.706"
"0.339","0.247","0.6","0.321"
"0.635","0.751","0.201","0.688"
"0.456","0.538","0.3","0.578"
"0.499","0.455","0.262","0.501"
"0.407","0.737","0.401","0.635"
"0.516","0.56","0.112","0.574"
"0.285","0.298","0.47","0.373"
"0.612","0.635","0.142","0.704"
"0.645","0.73","0.166","0.854"
"0.326","0.414","0.597","0.346"
"0.636","0.511","0.187","0.577"
"0.235","0.279","0.738","0.293"
"0.439","0.452","0.377","0.531"
"0.334","0.54","0.432","0.471"
"0.245","0.268","0.489","0.303"
"0.144","0.098","0.765","0.254"
"0.546","0.698","0.261","0.617"
"0.498","0.68","0.158","0.745"
"0.4","0.476","0.274","0.5"
"0.32","0.385","0.504","0.389"
"0.442","0.54","0.206","0.592"
"0.271","0.245","0.51","0.316"
"0.444","0.451","0.22","0.465"
"0.391","0.644","0.163","0.543"
"0.388","0.292","0.308","0.418"
"0.339","0.428","0.402","0.412"
"0.543","0.698","0.384","0.611"
"0.461","0.64","0.231","0.557"
"0.451","0.626","0.2","0.632"
"0.384","0.372","0.307","0.433"
"0.485","0.512","0.191","0.578"
"0.369","0.475","0.268","0.46"
"0.336","0.432","0.51","0.366"
"0.354","0.52","0.296","0.437"
"0.441","0.678","0.274","0.509"
"0.143","0.173","0.782","0.183"
"0.286","0.392","0.359","0.343"
"0.54","0.63","0.324","0.579"
"0.427","0.507","0.403","0.473"
"0.506","0.388","0.297","0.557"
"0.195","0.204","0.574","0.256"
"0.534","0.687","0.385","0.533"
"0.402","0.533","0.335","0.547"
"0.306","0.304","0.529","0.247"
"0.396","0.598","0.326","0.476"
"0.252","0.204","0.439","0.345"
"0.357","0.33","0.321","0.36"
"0.522","0.533","0.268","0.657"
"0.429","0.628","0.438","0.657"
"0.277","0.401","0.52","0.387"
"0.21","0.365","0.53","0.31"
"0.382","0.58","0.296","0.422"
"0.606","0.709","0.147","0.741"
"0.321","0.483","0.484","0.338"
"0.383","0.415","0.365","0.3"
"0.448","0.596","0.251","0.696"
"0.221","0.344","0.752","0.22"
"0.45","0.626","0.208","0.557"
"0.566","0.666","0.107","0.819"
"0.593","0.594","0.27","0.64"
"0.538","0.642","0.222","0.668"
"0.363","0.38","0.408","0.473"
"0.401","0.329","0.439","0.319"
"0.46","0.53","0.277","0.559"
"0.676","0.666","0.384","0.531"
"0.419","0.528","0.339","0.471"
"0.604","0.676","0.169","0.654"
"0.453","0.579","0.186","0.494"
"0.552","0.58","0.103","0.757"
"0.542","0.603","0.178","0.725"
"0.267","0.387","0.498","0.402"
"0.521","0.719","0.184","0.69"
"0.546","0.482","0.221","0.478"
"0.399","0.418","0.151","0.504"
"0.297","0.314","0.695","0.253"
"0.525","0.572","0.231","0.532"
"0.399","0.49","0.244","0.485"
"0.33","0.217","0.307","0.412"
"0.49","0.611","0.316","0.669"
"0.467","0.4","0.29","0.458"
"0.481","0.558","0.272","0.598"
"0.319","0.452","0.5","0.379"
"0.522","0.627","0.15","0.634"
"0.529","0.484","0.223","0.44"
"0.386","0.398","0.226","0.447"
"0.585","0.614","0.196","0.583"
"0.303","0.239","0.51","0.322"
"0.337","0.401","0.301","0.392"
"0.57","0.759","0.107","0.747"
"0.312","0.422","0.462","0.426"
"0.422","0.572","0.375","0.498"
"0.507","0.651","0.252","0.684"
"0.452","0.738","0.347","0.677"
"0.274","0.275","0.525","0.26"
"0.49","0.693","0.245","0.648"
"0.386","0.49","0.325","0.488"
"0.501","0.65","0.199","0.63"
"0.341","0.348","0.348","0.342"
"0.206","0.208","0.625","0.266"
"0.352","0.709","0.239","0.4"
"0.653","0.694","0.154","0.778"
"0.626","0.803","0.252","0.817"
"0.361","0.204","0.385","0.424"
"0.478","0.53","0.199","0.672"
"0.44","0.6","0.379","0.561"
"0.477","0.446","0.251","0.473"
"0.584","0.449","0.096","0.514"
"0.508","0.582","0.325","0.507"
"0.515","0.618","0.129","0.569"
"0.46","0.686","0.269","0.606"
"0.5","0.585","0.211","0.572"
"0.557","0.562","0.076","0.714"
"0.5","0.574","0.204","0.582"
"0.336","0.487","0.444","0.447"
"0.388","0.4","0.435","0.402"
"0.252","0.315","0.653","0.363"
"0.311","0.256","0.552","0.304"
"0.479","0.579","0.192","0.63"
"0.556","0.46","0.205","0.545"
"0.244","0.294","0.597","0.285"
"0.228","0.221","0.582","0.306"
"0.483","0.57","0.234","0.502"
"0.338","0.327","0.532","0.351"
"0.332","0.347","0.423","0.318"
"0.564","0.734","0.157","0.747"
"0.356","0.382","0.287","0.513"
"0.261","0.284","0.403","0.236"
"0.259","0.234","0.47","0.265"
"0.275","0.13","0.401","0.321"
"0.356","0.457","0.416","0.463"
"0.47","0.569","0.287","0.457"
"0.429","0.48","0.3","0.399"
"0.5","0.663","0.267","0.718"
"0.559","0.446","0.254","0.572"
"0.344","0.346","0.347","0.358"
"0.431","0.595","0.16","0.728"
"0.462","0.502","0.144","0.596"
"0.285","0.346","0.567","0.429"
"0.406","0.44","0.346","0.452"
"0.419","0.595","0.278","0.5"
"0.391","0.578","0.379","0.57"
"0.185","0.21","0.704","0.202"
"0.324","0.393","0.448","0.373"
"0.401","0.536","0.13","0.592"
"0.23","0.342","0.593","0.305"
"0.268","0.374","0.424","0.466"
"0.504","0.671","0.246","0.706"
"0.527","0.644","0.151","0.701"
"0.412","0.558","0.239","0.694"
"0.454","0.671","0.25","0.462"
"0.565","0.783","0.242","0.634"
"0.521","0.588","0.199","0.53"
"0.412","0.567","0.346","0.56"
"0.547","0.536","0.102","0.516"
"0.332","0.588","0.376","0.58"
"0.331","0.436","0.265","0.438"
"0.236","0.309","0.547","0.348"
"0.217","0.259","0.657","0.389"
"0.25","0.245","0.486","0.36"
"0.442","0.361","0.428","0.417"
"0.447","0.544","0.221","0.501"
"0.642","0.637","0.206","0.598"
"0.543","0.401","0.339","0.413"
"0.543","0.776","0.243","0.758"
"0.533","0.597","0.168","0.565"
"0.322","0.28","0.396","0.321"
"0.318","0.32","0.576","0.304"
"0.39","0.405","0.278","0.44"
"0.441","0.61","0.206","0.415"
"0.326","0.418","0.407","0.392"
"0.444","0.495","0.34","0.501"
"0.303","0.348","0.371","0.398"
"0.228","0.242","0.388","0.454"
"0.491","0.678","0.243","0.612"
"0.366","0.406","0.369","0.406"
"0.42","0.525","0.238","0.45"
"0.578","0.669","0.196","0.679"
"0.514","0.664","0.171","0.678"
"0.53","0.452","0.158","0.57"
"0.425","0.494","0.284","0.478"
"0.454","0.523","0.257","0.553"
"0.693","0.764","0.186","0.72"
"0.51","0.712","0.184","0.623"
"0.318","0.385","0.506","0.445"
"0.474","0.653","0.417","0.633"
"0.366","0.325","0.505","0.36"
"0.52","0.47","0.162","0.554"
"0.41","0.846","0.307","0.48"
"0.39","0.734","0.375","0.586"
"0.502","0.446","0.339","0.496"
"0.446","0.92","0.287","0.676"
"0.355","0.616","0.29","0.528"
"0.295","0.309","0.335","0.329"
"0.595","0.628","0.258","0.564"
"0.414","0.536","0.469","0.475"
"0.358","0.385","0.367","0.339"
"0.566","0.65","0.211","0.536"
"0.578","0.651","0.167","0.66"
"0.295","0.346","0.704","0.253"
"0.479","0.737","0.374","0.741"
"0.366","0.447","0.378","0.45"
